address,city,date_of_sale,sold_price,type,bedrooms,bathrooms,sq_ft,lot_sqft,build_age,stories,garage,hoa_fee,school_score,median_income,dist_bart_miles,unemployment,interest_rate
1655 N California Blvd Apt 304,Walnut Creek,8/29/23,900000,Condo,2,2.0,1371,0.0,20,1.0,0,748.0,22,115579.0,0.299350575427943,5.1,6.34
1842 Pomar Way,Walnut Creek,8/29/23,715000,Condo,2,1.0,1169,0.0,54,2.0,0,440.0,22,164107.0,0.7457223736204945,5.1,6.34
1617 Skycrest Dr Apt 24,Walnut Creek,8/29/23,775000,Condo,2,2.0,1212,0.0,55,1.0,0,1049.0,22,66500.0,2.2408945285103856,5.1,6.34
2100 Wilmington Dr,Walnut Creek,8/29/23,1300000,Single-family,4,2.0,1881,6300.0,51,1.0,2,118.0,22,250001.0,2.9294012517976915,5.1,6.34
1840 Tice Creek Dr Apt 2102,Walnut Creek,8/29/23,650000,Condo,2,2.0,1237,0.0,35,1.0,0,2753.0,22,69375.0,2.202166798295776,5.1,6.34
1612 Whitecliff Way,Walnut Creek,8/28/23,1725000,Single-family,3,2.0,1849,6160.0,50,1.0,2,100.0,22,180500.0,2.8677520789811006,5.1,6.34
1919 Ygnacio Valley Rd Apt 3,Walnut Creek,8/28/23,520000,Condo,2,1.0,820,0.0,61,1.0,1,390.0,22,207105.0,1.2537396140011623,5.1,6.34
2324 Pine Knoll Dr Unit 3,Walnut Creek,8/28/23,549000,Condo,2,1.0,1330,0.0,61,1.0,0,1238.0,22,69375.0,2.350421120928893,5.1,6.34
1840 Tice Creek Dr Apt 2414,Walnut Creek,8/28/23,225000,Condo,1,1.0,698,0.0,35,1.0,0,2527.0,22,69375.0,2.244070403239542,5.1,6.34
2728 San Antonio Dr,Walnut Creek,8/25/23,1425000,Single-family,3,2.0,1249,7700.0,70,1.0,2,0.0,22,207105.0,1.6436505647952508,5.1,6.34
1201 Fairlawn Ct Apt 9,Walnut Creek,8/25/23,490000,Condo,2,1.0,1054,0.0,62,2.0,0,1415.0,22,66500.0,2.833764911357599,5.1,6.34
1940 San Luis Rd,Walnut Creek,8/25/23,1315000,Single-family,3,2.0,1664,14810.0,71,1.0,2,0.0,22,142723.0,0.97262849147951,5.1,6.34
1900 Golden Rain Rd Apt 1,Walnut Creek,8/25/23,545000,Condo,2,2.0,1049,0.0,61,1.0,1,1095.0,22,69375.0,2.0017825648601515,5.1,6.34
2708 Oak Rd Apt 35,Walnut Creek,8/25/23,508000,Condo,3,2.0,1193,0.0,54,2.0,1,588.0,22,144474.0,0.3993447918263628,5.1,6.34
2623 Saklan Indian Dr Apt 3,Walnut Creek,8/25/23,848000,Condo,2,2.0,1527,0.0,51,1.0,1,1076.0,22,97417.0,2.703906460908052,5.1,6.34
612 Terra California Dr Apt 4,Walnut Creek,8/24/23,1412000,Condo,2,2.0,1637,0.0,50,1.0,1,1156.0,22,97417.0,2.985820785739446,5.1,6.34
2891 San Antonio Dr,Walnut Creek,8/24/23,1410000,Single-family,4,2.0,1823,7700.0,68,1.0,2,0.0,22,207105.0,1.9195231932879249,5.1,6.34
81 Shady Ln,Walnut Creek,8/24/23,100000,Single-family,2,1.0,1176,11250.0,76,1.0,0,0.0,22,144474.0,0.7760692655145724,5.1,6.34
2737 Ptarmigan Dr Apt 1,Walnut Creek,8/24/23,1000000,Condo,2,2.0,1234,0.0,53,1.0,1,1050.0,22,81921.0,3.3543934382362584,5.1,6.34
4307 Terra Granada Dr Apt 2A,Walnut Creek,8/24/23,725000,Condo,2,2.0,1267,0.0,41,1.0,1,1155.0,22,81921.0,3.802000511688968,5.1,6.34
145 Castle Rock Rd,Walnut Creek,8/23/23,1590000,Single-family,4,3.0,1920,11960.0,59,2.0,2,0.0,22,207105.0,2.9232146762808164,5.1,6.34
2055 Mallard Dr,Walnut Creek,8/23/23,1315000,Single-family,3,2.0,1359,10463.0,67,1.0,2,0.0,22,164063.0,1.383602343272243,5.1,6.34
1714 Comstock Dr Unit 0,Walnut Creek,8/22/23,2645000,Condo,2,2.0,2202,0.0,30,1.0,2,1115.0,22,69375.0,2.1075212638391103,5.1,6.34
1200 Singingwood Ct Apt 3,Walnut Creek,8/22/23,350000,Condo,2,1.0,1054,0.0,60,1.0,0,1054.0,22,81921.0,3.148128405936924,5.1,6.34
490 N Civic Dr Apt 204,Walnut Creek,8/21/23,264000,Condo,1,1.0,462,0.0,54,3.0,0,655.0,22,129637.0,0.8238126169201567,5.1,6.34
208 Chives Way,Walnut Creek,8/21/23,1400000,Single-family,3,2.0,2012,8250.0,9,2.0,2,251.0,22,97417.0,2.1113582848194365,5.1,6.34
1179 Oakmont Dr Apt 3,Walnut Creek,8/21/23,498000,Condo,2,1.0,1054,0.0,62,1.0,1,1095.0,22,69375.0,2.578886733539427,5.1,6.34
46 Clemson Ct,Walnut Creek,8/21/23,1400000,Single-family,3,2.0,1909,10800.0,64,1.0,2,0.0,22,144474.0,0.513383352370662,5.1,6.34
1457 Oakmont Dr Apt 11,Walnut Creek,8/18/23,512000,Condo,2,2.0,1206,0.0,61,1.0,1,1095.0,22,66500.0,2.44212547424631,5.1,6.34
925 Terra California Dr Apt 5,Walnut Creek,8/17/23,735000,Condo,2,2.0,1281,0.0,53,1.0,1,1050.0,22,97417.0,2.540273495969244,5.1,6.34
3317 Tice Creek Dr Apt 3,Walnut Creek,8/17/23,300000,Condo,1,1.0,733,0.0,57,1.0,0,1054.0,22,81921.0,3.426136780304091,5.1,6.34
1860 Tice Creek Dr Apt 1350,Walnut Creek,8/17/23,211000,Condo,1,1.0,601,0.0,36,1.0,0,2527.0,22,69375.0,2.36239527569238,5.1,6.34
1224 Rockledge Ln Apt 7,Walnut Creek,8/17/23,435000,Condo,2,1.0,1054,0.0,62,1.0,0,1095.0,22,69375.0,2.696303853738212,5.1,6.34
665 Terra California Dr Apt 4,Walnut Creek,8/17/23,635000,Condo,1,1.0,1060,0.0,51,1.0,1,1037.0,22,97417.0,2.8126383511102704,5.1,6.34
1509 Rockledge Ln Apt 1,Walnut Creek,8/17/23,650000,Condo,2,2.0,1229,0.0,62,1.0,1,1095.0,22,66500.0,2.5181224944284293,5.1,6.34
2674 San Carlos Dr,Walnut Creek,8/16/23,1400000,Single-family,5,2.0,1742,7500.0,67,1.0,2,0.0,22,207105.0,1.602939298576111,5.1,6.34
3355 Rossmoor Pkwy Apt 8,Walnut Creek,8/16/23,1235000,Condo,2,2.0,1735,0.0,49,1.0,1,1053.0,22,97417.0,3.3745349117695693,5.1,6.34
1315 Alma Ave Apt 322,Walnut Creek,8/15/23,520000,Condo,1,1.0,711,0.0,24,1.0,1,539.0,22,96472.0,0.8368968038275837,5.1,6.34
1124 Singingwood Ct Apt 6,Walnut Creek,8/15/23,755000,Condo,2,2.0,1225,0.0,60,1.0,0,1054.0,22,81921.0,3.0666534265853134,5.1,6.34
1422 Los Vecinos,Walnut Creek,8/14/23,975000,Townhome,3,2.0,1729,0.0,54,2.0,0,0.0,22,163771.0,1.2699309048372742,5.1,6.34
1132 Running Springs Rd Apt 8,Walnut Creek,8/14/23,587500,Condo,2,2.0,1054,0.0,62,1.0,0,1054.0,22,66500.0,2.8213466805022342,5.1,6.34
54 Iron Horse Ln,Walnut Creek,8/14/23,767000,Condo,2,2.0,1144,0.0,25,2.0,2,539.0,22,93828.0,0.2109730788564431,5.1,6.34
490 N Civic Dr Apt 106,Walnut Creek,8/14/23,450000,Condo,2,2.0,1023,0.0,54,1.0,1,865.0,22,129637.0,0.8379918284302619,5.1,6.34
2200 Pine Knoll Dr Unit 7,Walnut Creek,8/14/23,350000,Condo,2,1.0,1054,0.0,61,1.0,1,1095.0,22,69375.0,2.32433189034935,5.1,6.34
2630 San Benito Dr,Walnut Creek,8/14/23,1250000,Single-family,4,2.0,1742,6700.0,68,1.0,2,0.0,22,207105.0,1.50561806193445,5.1,6.34
1748 Golden Rain Rd Apt 4,Walnut Creek,8/14/23,530000,Condo,2,1.0,1048,0.0,61,1.0,0,1095.0,22,69375.0,2.034854473033687,5.1,6.34
1301 Running Springs Rd Apt 3,Walnut Creek,8/14/23,440000,Condo,2,1.0,1095,0.0,62,1.0,1,1054.0,22,66500.0,2.94389864297596,5.1,6.34
1843 Cannon Dr,Walnut Creek,8/14/23,680000,Townhome,3,2.0,1394,0.0,55,2.0,2,549.0,22,164063.0,1.8034064730039263,5.1,6.34
1912 Olmo Way,Walnut Creek,8/11/23,851500,Townhome,3,2.0,1364,0.0,53,2.0,1,440.0,22,164107.0,0.7859291769057284,5.1,6.34
1409 Oakmont Dr Apt 1,Walnut Creek,8/11/23,398000,Condo,2,1.0,1095,0.0,61,1.0,0,1095.0,22,66500.0,2.4197366858431137,5.1,6.34
250 Vallecito Ln,Walnut Creek,8/11/23,1916000,Single-family,3,3.0,1918,16000.0,58,1.0,2,0.0,22,173643.0,1.7860473999970377,5.1,6.34
1676 Countrywood Ct,Walnut Creek,8/11/23,800000,Townhome,3,2.0,1568,0.0,55,2.0,1,462.0,22,164107.0,0.6724921451554462,5.1,6.3
1182 Walker Ave Unit 122,Walnut Creek,8/10/23,580000,Condo,2,1.0,870,0.0,20,1.0,2,315.0,22,173643.0,0.907093208564406,5.1,6.3
604 Manhasset Ct,Walnut Creek,8/10/23,1350000,Single-family,3,2.0,1528,4875.0,50,1.0,2,115.0,22,250001.0,3.139849265286083,5.1,6.3
1413 Ptarmigan Dr Apt 7,Walnut Creek,8/10/23,563250,Condo,2,2.0,1162,0.0,57,1.0,0,1054.0,22,81921.0,3.3994864634725896,5.1,6.3
2422 Warren Ln,Walnut Creek,8/10/23,1300000,Single-family,6,5.0,3342,17900.0,77,2.0,2,0.0,22,171218.0,0.7753172744439298,5.1,6.3
1178 Briarwood Way,Walnut Creek,8/10/23,1460000,Single-family,3,2.0,1620,15400.0,46,1.0,2,0.0,22,144474.0,0.4943972478999729,5.1,6.3
2031 Julius Ct,Walnut Creek,8/9/23,1040000,Townhome,3,2.0,1898,0.0,36,2.0,2,391.0,22,164107.0,1.1083846603827927,5.1,6.3
1632 San Miguel Dr,Walnut Creek,8/9/23,1175000,Condo,3,2.0,2262,0.0,43,1.0,3,595.0,22,173643.0,0.8025078695096651,5.1,6.3
2719 Oak Rd Apt J,Walnut Creek,8/9/23,600000,Condo,2,2.0,1216,0.0,42,2.0,0,443.0,22,144474.0,0.4213405117884226,5.1,6.3
1235 Arkell Rd,Walnut Creek,8/9/23,1315000,Single-family,4,2.0,1899,10000.0,63,2.0,2,0.0,22,213929.0,1.164548142947656,5.1,6.3
2126 Norris Rd,Walnut Creek,8/8/23,1750000,Single-family,6,4.0,3301,19575.0,72,1.0,3,0.0,22,173643.0,1.8185194641191955,5.1,6.3
2671 Saklan Indian Dr Apt 4,Walnut Creek,8/8/23,1910000,Condo,2,2.0,1838,0.0,48,1.0,1,1120.0,22,97417.0,2.824456935791313,5.1,6.3
2724 Eccleston Ave,Walnut Creek,8/7/23,1299000,Single-family,4,2.0,1645,9200.0,78,1.0,2,0.0,22,,0.671265565901901,5.1,6.3
1281 Homestead Ave Apt 1C,Walnut Creek,8/7/23,790000,Condo,2,2.0,1287,0.0,10,1.0,2,685.0,22,163771.0,0.8827902113505364,5.1,6.3
2646 Saklan Indian Dr Apt 4,Walnut Creek,8/7/23,1350000,Condo,2,2.0,1559,0.0,52,1.0,1,1070.0,22,97417.0,2.719291685066027,5.1,6.3
1871 Holland Dr,Walnut Creek,8/7/23,750000,Townhome,3,2.0,1339,0.0,55,2.0,2,549.0,22,164063.0,1.8214570382071409,5.1,6.3
2045 Doris Ave,Walnut Creek,8/4/23,2300000,Single-family,4,3.0,3037,23087.0,35,2.0,0,0.0,22,173643.0,1.4638718183380954,5.1,6.3
326 Tampico,Walnut Creek,8/4/23,975001,Townhome,2,2.0,1402,0.0,55,1.0,2,407.0,22,163771.0,1.2103974371499795,5.1,6.3
1940 Skycrest Dr Apt 11,Walnut Creek,8/4/23,600000,Condo,2,2.0,1406,0.0,56,1.0,0,1049.0,22,66500.0,2.3454770508280403,5.1,6.3
1919 Ygnacio Valley Rd Apt 90,Walnut Creek,8/4/23,555000,Condo,3,2.0,1112,0.0,61,1.0,1,390.0,22,207105.0,1.3594720526981263,5.1,6.3
556 Matterhorn Dr,Walnut Creek,8/4/23,1301000,Single-family,3,2.0,1801,4400.0,46,1.0,2,550.0,22,164107.0,0.8350064676820236,5.1,6.3
2185 Cactus Ct Apt 1,Walnut Creek,8/4/23,1660000,Condo,3,2.0,1543,0.0,53,1.0,1,1144.0,22,97417.0,2.496086958111788,5.1,6.3
1616 Countrywood Ct,Walnut Creek,8/4/23,775000,Townhome,2,2.0,1036,0.0,55,1.0,2,462.0,22,164107.0,0.7038663568901284,5.1,6.3
228 Northcreek Cir,Walnut Creek,8/4/23,750000,Condo,2,2.0,1500,0.0,49,2.0,2,475.0,22,164107.0,0.6981696575926539,5.1,6.3
2592 Oak Rd Apt 152,Walnut Creek,8/4/23,630000,Condo,2,2.0,1168,0.0,31,1.0,1,672.0,22,144474.0,0.5587826974618618,5.1,6.3
330 Stoneyridge Ln Unit 3,Walnut Creek,8/3/23,988000,Condo,2,2.0,1326,0.0,8,2.0,1,400.0,22,173643.0,0.8325901734886291,5.1,6.3
1074 Camino Verde Cir,Walnut Creek,8/3/23,1215000,Townhome,4,3.0,2387,0.0,38,2.0,2,420.0,22,164063.0,1.468103724474792,5.1,6.3
649 Terra California Dr Apt 4,Walnut Creek,8/3/23,700000,Condo,2,2.0,1281,0.0,51,1.0,1,978.0,22,97417.0,2.8782441072422635,5.1,6.3
1655 N California Blvd Apt 448,Walnut Creek,8/3/23,759000,Condo,1,1.0,1054,0.0,23,1.0,1,648.0,22,115579.0,0.2442837401975493,5.1,6.3
2925 Golden Rain Rd Apt 9,Walnut Creek,8/2/23,405000,Condo,2,1.0,1054,0.0,60,1.0,0,1095.0,22,66500.0,2.0222964533513315,5.1,6.3
1089 Wesley Ct Apt 3,Walnut Creek,8/2/23,470000,Condo,2,2.0,1006,0.0,46,1.0,0,335.0,22,142723.0,0.3951721083154589,5.1,6.3
361 Cordelia Way,Walnut Creek,8/1/23,1460000,Single-family,4,3.0,1728,10240.0,73,1.0,2,0.0,22,142723.0,1.0350845515959737,5.1,6.3
2355 LA Salle Dr,Walnut Creek,8/1/23,1400000,Single-family,5,3.0,2435,12750.0,52,1.0,2,0.0,22,213929.0,1.012815097178039,5.1,6.3
700 Savannah Cir,Walnut Creek,8/1/23,1300000,Single-family,4,3.0,2058,10800.0,62,2.0,2,0.0,22,213929.0,1.5540129487612184,5.1,6.3
3315 Diablo Shadow Dr,Walnut Creek,7/31/23,1510000,Single-family,3,2.0,1912,9450.0,50,1.0,2,0.0,22,250001.0,2.695364420307722,4.8,6.3
100 Kinross Dr Apt 6,Walnut Creek,7/31/23,425000,Condo,1,1.0,677,0.0,54,1.0,0,385.0,22,164107.0,1.233257064820758,4.8,6.3
1264 Honey Trl,Walnut Creek,7/31/23,659950,Condo,2,1.0,1188,0.0,48,2.0,0,550.0,22,144474.0,0.2029876696641658,4.8,6.3
1508 Golden Rain Rd Apt 3,Walnut Creek,7/31/23,380000,Condo,1,1.0,842,0.0,61,1.0,1,1095.0,22,69375.0,2.3214561562318203,4.8,6.3
1117 Canyonwood Ct Apt 1,Walnut Creek,7/28/23,510000,Condo,2,2.0,1049,0.0,59,1.0,1,1054.0,22,81921.0,3.260850698948953,4.8,6.3
4259 Terra Granada Dr Apt 2A,Walnut Creek,7/28/23,547000,Condo,2,2.0,1267,0.0,41,1.0,1,1155.0,22,81921.0,3.8111540598305136,4.8,6.3
61 Rudgear Dr,Walnut Creek,7/28/23,1060000,Single-family,4,1.0,1596,22000.0,74,1.0,0,0.0,22,180500.0,2.1483201760872355,4.8,6.3
1860 Tice Creek Dr Apt 1222,Walnut Creek,7/28/23,399000,Condo,2,2.0,907,0.0,36,1.0,0,2635.0,22,69375.0,2.3092220340000984,4.8,6.3
1600 Carmel Dr Apt 25,Walnut Creek,7/28/23,528888,Condo,2,1.0,911,0.0,43,1.0,0,567.0,22,115579.0,0.5762994038200745,4.8,6.3
3120 Cafeto Dr,Walnut Creek,7/28/23,1466000,Single-family,3,2.0,1887,11500.0,60,1.0,2,0.0,22,218191.0,2.397143407945887,4.8,6.3
676 Via Appia,Walnut Creek,7/28/23,881000,Townhome,2,2.0,1287,0.0,49,1.0,2,391.0,22,164107.0,0.8352040453418449,4.8,6.3
1117 Leisure Ln Apt 6,Walnut Creek,7/28/23,555000,Condo,2,1.0,1081,0.0,62,1.0,0,1054.0,22,81921.0,3.0459781998027724,4.8,6.3
1605 Riviera Ave Unit 503,Walnut Creek,7/28/23,545000,Condo,1,1.0,553,0.0,9,1.0,0,0.0,22,129637.0,0.3171879924360568,4.8,6.3
4329 Terra Granada Dr Apt 1B,Walnut Creek,7/28/23,828000,Condo,2,2.0,1383,0.0,41,1.0,1,1144.0,22,81921.0,3.814581101276639,4.8,6.3
1605 Riviera Ave Unit 505,Walnut Creek,7/28/23,530000,Condo,1,1.0,553,0.0,9,1.0,0,0.0,22,129637.0,0.315663930324931,4.8,6.3
3346 Worth Ct,Walnut Creek,7/27/23,1499000,Single-family,4,2.0,1839,6400.0,50,2.0,2,0.0,22,250001.0,2.874698173817669,4.8,6.3
1876 Appia Ct,Walnut Creek,7/27/23,1150000,Townhome,3,3.0,1977,0.0,41,2.0,2,391.0,22,164107.0,1.0018498869279435,4.8,6.3
1216 Fairlawn Ct Apt 5,Walnut Creek,7/27/23,380000,Condo,2,1.0,1054,0.0,62,1.0,0,1095.0,22,66500.0,2.794304466292445,4.8,6.3
490 N Civic Dr Apt 201,Walnut Creek,7/27/23,465000,Condo,2,2.0,1128,0.0,54,1.0,0,901.0,22,129637.0,0.8167933040913885,4.8,6.3
1871 Lamplight Ct,Walnut Creek,7/27/23,1100000,Townhome,2,2.0,1753,0.0,45,2.0,2,797.0,22,164063.0,1.548614075634844,4.8,6.3
2633 Saklan Indian Dr Apt 8,Walnut Creek,7/26/23,950000,Condo,2,2.0,1545,0.0,51,1.0,1,1076.0,22,97417.0,2.739160145415329,4.8,6.3
1233 Skycrest Dr Apt 4,Walnut Creek,7/26/23,860000,Condo,2,2.0,1115,0.0,57,1.0,0,1049.0,22,66500.0,2.0942759360240277,4.8,6.3
381 Shady Glen Rd,Walnut Creek,7/26/23,2925000,Single-family,5,4.0,3536,23522.0,11,2.0,4,0.0,22,173643.0,1.6835199270906671,4.8,6.27
700 Pagosa Ct,Walnut Creek,7/26/23,1400000,Single-family,3,2.0,2039,6798.0,41,1.0,2,0.0,22,142723.0,0.9702570808224557,4.8,6.27
1816 Golden Rain Rd Apt 14,Walnut Creek,7/25/23,572000,Condo,2,2.0,1054,0.0,61,1.0,0,1094.0,22,69375.0,2.053187139530307,4.8,6.27
473 Westcliffe Pl,Walnut Creek,7/25/23,706000,Townhome,2,1.0,1166,0.0,43,2.0,0,537.0,22,164107.0,0.8539197401956217,4.8,6.27
1932 Golden Rain Rd Apt 1,Walnut Creek,7/25/23,808000,Condo,2,2.0,1081,0.0,61,1.0,1,1095.0,22,69375.0,1.9741466287007647,4.8,6.27
3095 Diablo Shadow Dr,Walnut Creek,7/25/23,1900000,Single-family,5,3.0,2562,9516.0,52,2.0,2,0.0,22,250001.0,2.50089823387459,4.8,6.27
43 San Marino Ct,Walnut Creek,7/24/23,1530000,Single-family,4,2.0,2085,8100.0,67,1.0,2,0.0,22,207105.0,1.4264513724011076,4.8,6.27
1301 Canyonwood Ct Apt 2,Walnut Creek,7/24/23,450000,Condo,2,2.0,1162,0.0,59,1.0,0,1054.0,22,81921.0,3.2800140420477537,4.8,6.27
168 Del Monte Dr,Walnut Creek,7/24/23,2480000,Single-family,5,4.0,4814,14742.0,19,2.0,4,145.0,22,189153.0,1.5098188596670163,4.8,6.27
301 Meghan Ln,Walnut Creek,7/24/23,1017500,Townhome,2,2.0,1405,0.0,38,1.0,2,355.0,22,142723.0,0.585609015052798,4.8,6.27
617 Terra California Dr Apt 3,Walnut Creek,7/24/23,765000,Condo,2,2.0,1281,0.0,51,1.0,0,1037.0,22,97417.0,2.879243755260679,4.8,6.27
3141 Golden Rain Rd Apt 8,Walnut Creek,7/21/23,785000,Condo,2,2.0,1189,0.0,60,1.0,0,1095.0,22,66500.0,1.997976172898405,4.8,6.27
1724 Golden Rain Rd Apt 4,Walnut Creek,7/21/23,575000,Condo,2,1.0,1058,0.0,61,1.0,0,1095.0,22,69375.0,2.07735154018312,4.8,6.27
1990 San Miguel Dr,Walnut Creek,7/21/23,4400000,Single-family,5,4.0,5122,21780.0,3,1.0,3,0.0,22,173643.0,1.3344208468378274,4.8,6.27
1377 Milton Ave,Walnut Creek,7/21/23,1775000,Single-family,4,3.0,2144,11392.0,72,2.0,2,0.0,22,180500.0,2.0488691807864954,4.8,6.27
102 Corte Del Prado,Walnut Creek,7/21/23,1400000,Single-family,5,3.0,2661,10750.0,56,2.0,0,0.0,22,218191.0,1.9852394238980724,4.8,6.27
5920 Horsemans Canyon Dr Apt 3B,Walnut Creek,7/21/23,625000,Condo,2,2.0,1272,0.0,32,1.0,1,1052.0,22,81921.0,4.012765188675275,4.8,6.27
3173 Wayside Plz Apt 111,Walnut Creek,7/21/23,615000,Condo,2,2.0,1041,0.0,34,1.0,0,545.0,22,,0.2478703210085394,4.8,6.27
1241 Homestead Ave Apt 229,Walnut Creek,7/21/23,365000,Condo,2,1.0,889,0.0,56,1.0,0,400.0,22,163771.0,0.9116744644090992,4.8,6.27
2717 Pine Knoll Dr Unit 7,Walnut Creek,7/21/23,395000,Condo,2,2.0,1157,0.0,59,1.0,1,1054.0,22,69375.0,2.17779160962858,4.8,6.27
2906 Putnam Blvd,Walnut Creek,7/20/23,1170000,Single-family,3,1.0,1040,9000.0,75,1.0,2,0.0,22,142723.0,0.9086960989421272,4.8,6.27
1182 Walker Ave Unit 121,Walnut Creek,7/19/23,545000,Condo,1,1.0,768,0.0,20,1.0,0,0.0,22,173643.0,0.9014101767633244,4.8,6.27
320 N Civic Dr Apt 416,Walnut Creek,7/19/23,304000,Condo,1,1.0,462,0.0,54,1.0,0,656.0,22,129637.0,0.600696163307801,4.8,6.27
6408 Horsemans Canyon Dr,Walnut Creek,7/19/23,2425000,Single-family,3,2.0,2050,8250.0,26,1.0,2,781.0,22,81921.0,4.072554038878245,4.8,6.27
2708 Oak Rd Apt 41,Walnut Creek,7/19/23,560000,Condo,3,2.0,1259,0.0,54,3.0,0,588.0,22,144474.0,0.3875871273923477,4.8,6.27
695 Keith Ct,Walnut Creek,7/19/23,1275000,Single-family,3,2.0,1638,8393.0,53,1.0,2,0.0,22,142723.0,1.0883410509605578,4.8,6.27
185 Gordon Rd,Walnut Creek,7/18/23,1415000,Single-family,4,2.0,2162,8799.0,75,1.0,2,0.0,22,163771.0,1.4347952262242447,4.8,6.27
1038 Winton Dr,Walnut Creek,7/18/23,1425000,Single-family,4,2.0,1888,10004.0,61,1.0,2,0.0,22,213929.0,1.4804985617917454,4.8,6.27
325 Endicott Ct,Walnut Creek,7/18/23,1500000,Single-family,2,2.0,2116,10000.0,45,1.0,2,0.0,22,164107.0,0.9733940775093152,4.8,6.27
1948 Cambridge Pl,Walnut Creek,7/18/23,1899000,Single-family,4,2.0,3387,10039.0,12,2.0,2,0.0,22,213929.0,1.2772734718321082,4.8,6.27
1621 Ptarmigan Dr Apt 2C,Walnut Creek,7/18/23,555000,Condo,2,1.0,1126,0.0,55,1.0,0,1042.0,22,81921.0,3.46817148355463,4.8,6.27
3250 Ptarmigan Dr Apt 2A,Walnut Creek,7/18/23,1205000,Condo,2,2.0,1612,0.0,45,1.0,1,1340.0,22,81921.0,3.374741857814733,4.8,6.27
3032 Grey Eagle Dr Unit 1,Walnut Creek,7/18/23,2050000,Condo,2,2.0,2246,0.0,27,1.0,2,1145.0,22,97417.0,3.3117464979759963,4.8,6.27
1917 Sequoia Dr,Martinez,7/16/26,963000,Single-family,7,4.0,2462,6780.0,62,2.0,2,0.0,19,152063.0,3.262505400103405,,6.27
1236 Rolling Hill Ct,Martinez,7/15/26,805000,Single-family,3,2.0,1286,7590.0,61,1.0,2,0.0,19,152063.0,4.0348900625618125,,6.27
2001 Boynton Ave,Martinez,7/15/26,675000,Single-family,2,1.0,916,4600.0,83,1.0,1,0.0,19,112543.0,5.540133755790173,,6.27
2253 Freshwater Ct,Martinez,7/14/26,816500,Townhome,3,2.0,1602,0.0,41,2.0,2,80.0,19,152063.0,3.020258275226696,,6.27
402 Orchard View Ave,Martinez,7/10/26,925000,Single-family,4,2.0,1982,5602.0,33,2.0,2,186.0,19,171343.0,4.6882412863249945,,6.27
151 Blue Canyon Way,Martinez,7/10/26,1330000,Single-family,4,3.0,2392,10220.0,48,2.0,2,0.0,19,153048.0,4.24733223483922,,6.27
2042 Lost Lake Pl,Martinez,7/9/26,610000,Townhome,2,2.0,1026,0.0,43,3.0,2,290.0,19,153048.0,3.3160786160169016,,6.27
1509 Ashwood Dr,Martinez,7/9/26,535000,Townhome,3,2.0,1338,0.0,53,2.0,0,560.0,19,153048.0,3.863982924224599,,6.27
425 Roanoke Dr,Martinez,7/9/26,1050000,Single-family,4,2.0,1937,10800.0,62,2.0,2,0.0,19,158750.0,3.209757552901335,,6.27
3750 Alhambra Way,Martinez,7/8/26,1100000,Single-family,4,2.0,2168,23566.0,87,2.0,1,0.0,19,146071.0,5.746208709132397,,6.27
1624 Alhambra Ave,Martinez,7/7/26,569000,Single-family,3,1.0,1275,5001.0,120,1.0,1,0.0,19,86365.0,6.014138292828704,,6.27
236 Appalachian Dr,Martinez,7/7/26,930000,Single-family,3,2.0,1585,9450.0,60,1.0,2,0.0,19,158750.0,3.020248800636442,,6.27
2024 Olympic Dr,Martinez,7/6/26,810000,Single-family,4,2.0,1591,7412.0,58,1.0,1,0.0,19,152063.0,3.174139963150432,,6.27
259 Donegal Way,Martinez,7/6/26,883000,Single-family,3,2.0,2036,7700.0,60,2.0,2,0.0,19,158750.0,2.9762372071534093,,6.27
1589 Ashwood Dr,Martinez,7/2/26,570000,Townhome,3,2.0,1533,0.0,50,2.0,2,560.0,19,153048.0,3.8020295941631495,,6.27
204 Vista Glen Pl,Martinez,6/30/26,1370000,Single-family,5,2.0,2871,7950.0,35,2.0,3,117.0,19,158750.0,3.8790053008529104,,6.27
93 Mackie Dr,Martinez,6/30/26,635000,Single-family,3,2.0,2195,13500.0,61,2.0,2,0.0,19,158750.0,5.083910097345652,,6.27
1965 Spring Lake Dr,Martinez,6/30/26,965000,Single-family,3,2.0,1901,5500.0,51,2.0,1,0.0,19,153048.0,3.191578010493505,,6.27
1300 Merrithew Dr,Martinez,6/26/26,1725000,Single-family,5,3.0,2630,14850.0,110,1.0,0,0.0,19,86365.0,5.9550493072361625,,6.27
5262 Alhambra Valley Rd,Martinez,6/25/26,1675000,Single-family,5,3.0,4128,61855.0,61,1.0,0,0.0,19,121275.0,4.922324369459249,,6.27
1940 Pine St,Martinez,6/25/26,940000,Single-family,3,2.0,2310,9425.0,74,2.0,2,0.0,19,112543.0,5.679122789504614,,6.27
205 Hidden Creek Ct,Martinez,6/25/26,575000,Condo,3,2.0,1382,0.0,36,2.0,1,481.0,19,125752.0,3.765613646762556,,6.27
1948 Sequoia Ct,Martinez,6/25/26,805000,Single-family,4,3.0,1227,7935.0,62,1.0,2,0.0,19,152063.0,3.2402577536435992,,6.27
222 Jenay Ct,Martinez,6/24/26,1120000,Single-family,4,2.0,2415,9590.0,48,2.0,2,0.0,19,158750.0,3.305801736390672,,6.27
61 Arreba St,Martinez,6/24/26,715000,Single-family,2,2.0,1217,5001.0,63,1.0,2,0.0,19,101947.0,6.199911460428965,,6.27
